0	0.642191
1	0.865069
2	0.957642
3	0.950864
4	0.912036
5	0.908603
6	0.867615
7	0.844444
8	0.850716
9	0.835341
10	0.807692
11	0.802941
12	0.793269
13	0.807692
14	0.781395
15	0.813911
16	0.835341
17	0.808756
18	0.814042
19	0.796935
20	0.745902
21	0.723324
22	0.697446
23	0.68765
24	0.678366
25	0.680263
26	0.671355
27	0.656999
28	0.646147
29	0.633779
30	0.69625
31	0.722481
32	0.781944
33	0.817856
34	0.842932
35	0.847368
36	0.848168
37	0.789082
38	0.802687
39	0.799007
40	0.782313
41	0.761504
42	0.750471
43	0.72773
44	0.72773
45	0.759078
46	0.774565
47	0.795056
48	0.834858
49	0.814979
50	0.795259
51	0.799315
52	0.774321
53	0.754452
54	0.731752
55	0.716607
56	0.71985
57	0.719262
58	0.687047
59	0.700366
60	0.696907
61	0.734503
62	0.768973
63	0.777154
64	0.792099
65	0.765368
66	0.770517
67	0.71505
68	0.724032
69	0.721128
70	0.723779
71	0.742982
72	0.755556
73	0.718883
74	0.686333
75	0.70957
76	0.753896
77	0.823204
78	0.842697
79	0.846591
80	0.850575
81	0.856322
82	0.851429
83	0.824859
84	0.836158
85	0.819094
86	0.797524
87	0.783673
88	0.747126
89	0.739884
90	0.713703
91	0.754276
92	0.763526
93	0.805382
94	0.836257
95	0.835294
96	0.846154
97	0.856287
98	0.849398
99	0.824747
100	0.854545
101	0.848485
102	0.839506
103	0.821078
104	0.848101
105	0.803419
106	0.818442
107	0.824416
108	0.821429
109	0.840603
110	0.870838
111	0.875828
112	0.913333
113	0.830069
114	0.848684
115	0.862962
116	0.813466
117	0.790918
118	0.796729
119	0.784971
120	0.737745
121	0.79515
122	0.798319
123	0.839325
124	0.821078
125	0.808135
126	0.802954
127	0.783086
128	0.785293
129	0.708446
130	0.719866
131	0.647008
132	0.632567
133	0.603482
134	0.591302
135	0.566586
136	0.560602
137	0.55932
138	0.539372
139	0.501642
140	0.483129
141	0.456074
142	0.409421
143	0.405933
144	0.398994
145	0.386882
146	0.391475
147	0.391061
148	0.405844
149	0.432167
150	0.465301
151	0.520161
152	0.582364
153	0.609798
154	0.655738
155	0.641166
156	0.680193
157	0.676517
158	0.681802
159	0.68617
160	0.674843
161	0.677419
162	0.664579
163	0.664894
164	0.693989
165	0.693372
166	0.711864
167	0.711864
168	0.713483
169	0.713483
170	0.713483
171	0.715909
172	0.732558
173	0.745562
174	0.713415
175	0.754601
176	0.757764
177	0.763975
178	0.729831
179	0.738514
180	0.749442
181	0.758752
182	0.754458
183	0.741891
184	0.721283
185	0.724638
186	0.741107
187	0.741107
188	0.731413
189	0.712772
190	0.697767
191	0.674864
192	0.672298
193	0.674096
194	0.670673
195	0.669448
196	0.673685
197	0.675909
198	0.675909
199	0.688205
200	0.701831
201	0.690008
202	0.71694
203	0.699617
204	0.72428
205	0.712718
206	0.682895
207	0.670844
208	0.668478
209	0.591039
210	0.554397
211	0.565714
212	0.506676
213	0.48018
214	0.477872
215	0.471264
216	0.44161
217	0.401815
218	0.41756
219	0.574659
220	0.493228
221	0.452342
222	0.424017
223	0.403557
224	0.40572
225	0.4297
226	0.469304
227	0.542932
228	0.594542
229	0.608732
230	0.608732
231	0.608732
232	0.62972
233	0.652174
234	0.650273
235	0.674033
236	0.674033
237	0.675824
238	0.672131
239	0.675824
240	0.687151
241	0.672827
242	0.691011
243	0.689266
244	0.694915
245	0.693182
246	0.6875
247	0.676136
248	0.677966
