0.0702691	32	0.706962	185.5	
0.0816321	37	0.752178	366	
0.108163	50	0.728109	176.5	
0.121809	57	0.580909	115.333	
0.0728647	36	0.725426	367	
0.108457	42	0.704486	180.5	
0.0855389	40	0.717903	181.5	
0.0747411	36	0.734251	367	
0.0732592	35	0.696146	184	
0.137818	68	0.597718	67	
0.108754	46	0.642718	119	
0.0809657	41	0.669328	181	
0.0931059	43	0.713799	180	
0.0984909	43	0.700038	180	
0.0833372	40	0.703831	181.5	
0.0816825	37	0.719478	366	
0.0865008	35	0.800275	368	
0.0885972	43	0.672354	180	
0.0798051	36	0.749033	367	
0.0807543	36	0.767467	367	
