0	0.920764
1	0.889914
2	0.926392
3	0.934527
4	0.906759
5	0.919253
6	0.92087
7	0.931746
8	0.903481
9	0.894669
10	0.892903
11	0.879919
12	0.931499
13	0.923569
14	0.902608
15	0.914662
16	0.923479
17	0.888558
18	0.913668
19	0.907046
20	0.890555
21	0.886432
22	0.886432
23	0.886432
24	0.850075
25	0.886432
26	0.886432
27	0.886432
28	0.944528
29	0.927203
30	0.90613
31	0.906968
32	0.92806
33	0.890772
34	0.875926
35	0.896296
36	0.896296
37	0.9
38	0.859091
39	0.865127
40	0.860656
41	0.845007
42	0.824888
43	0.824888
44	0.804769
45	0.819672
46	0.824888
47	0.791789
48	0.769692
49	0.775319
50	0.775319
51	0.828441
52	0.828441
53	0.848647
54	0.868852
55	0.868852
56	0.848165
57	0.843091
58	0.848647
59	0.806202
60	0.804762
61	0.804762
62	0.809524
63	0.829268
64	0.813008
65	0.813008
66	0.826788
67	0.810252
68	0.798246
69	0.8125
70	0.791667
71	0.752814
72	0.766755
73	0.750441
74	0.718404
75	0.752033
76	0.766222
77	0.745513
78	0.742964
79	0.791966
80	0.766667
81	0.766667
82	0.782
83	0.821429
84	0.821429
85	0.865385
86	0.865385
87	0.889423
88	0.908347
89	0.903437
90	0.907055
91	0.881859
92	0.874194
93	0.845316
94	0.847214
95	0.824559
96	0.828866
97	0.808786
98	0.745349
99	0.740137
100	0.726362
101	0.6935
102	0.677558
103	0.675652
104	0.670853
105	0.687215
106	0.683509
107	0.703577
108	0.681489
109	0.718705
110	0.710139
111	0.692246
112	0.670476
113	0.691577
114	0.675859
115	0.70841
116	0.647074
117	0.666763
118	0.683842
119	0.680089
120	0.673793
121	0.623382
122	0.643029
123	0.623361
124	0.601807
125	0.568289
126	0.57629
127	0.552149
128	0.554686
129	0.553819
130	0.615377
131	0.618707
132	0.570052
133	0.558182
134	0.568074
135	0.570839
136	0.592536
137	0.587153
138	0.600109
139	0.554207
140	0.575604
141	0.544693
142	0.53683
143	0.549612
144	0.508819
145	0.537612
146	0.559344
147	0.527816
148	0.567573
149	0.524061
150	0.534489
151	0.555292
152	0.562461
153	0.607499
154	0.627917
155	0.604926
156	0.630213
157	0.618345
158	0.615952
159	0.599993
160	0.612847
161	0.635665
162	0.619774
163	0.591727
164	0.568936
165	0.568095
166	0.588334
167	0.589232
168	0.573427
169	0.551451
170	0.572675
171	0.566861
172	0.56748
173	0.545965
174	0.570155
175	0.587955
176	0.585806
177	0.597879
178	0.61477
179	0.605349
180	0.599224
181	0.593598
182	0.602078
183	0.628129
184	0.606402
185	0.608432
186	0.621411
187	0.63527
188	0.640325
189	0.655943
190	0.612175
191	0.625011
192	0.592491
193	0.606974
194	0.634812
195	0.631299
196	0.619194
197	0.633561
198	0.640674
199	0.641082
200	0.598576
201	0.629274
202	0.625434
203	0.586218
204	0.606921
205	0.671113
206	0.734402
207	0.751888
208	0.668321
209	0.639428
210	0.614558
211	0.616091
212	0.618502
213	0.616089
214	0.576539
215	0.560744
216	0.510359
217	0.536846
218	0.541839
219	0.546862
220	0.483027
221	0.502692
222	0.518826
223	0.545401
224	0.535576
225	0.530056
226	0.585175
227	0.575159
228	0.63302
229	0.614291
230	0.59447
231	0.5375
232	0.516379
233	0.582552
234	0.699777
235	0.811179
236	0.860301
237	0.856699
238	0.832771
239	0.8362
240	0.777047
241	0.758601
242	0.737391
243	0.748258
244	0.729825
245	0.752435
246	0.740614
247	0.753127
248	0.748468
249	0.740905
250	0.731187
251	0.754369
252	0.735322
253	0.726927
254	0.765863
255	0.73467
256	0.750429
257	0.754357
258	0.735133
259	0.758352
260	0.756586
261	0.769525
262	0.788195
263	0.790181
264	0.75809
265	0.743363
266	0.747474
267	0.767477
268	0.744498
269	0.773364
270	0.76851
271	0.78857
272	0.809974
273	0.778747
274	0.760323
275	0.744918
276	0.732805
277	0.711097
278	0.692601
279	0.697523
280	0.704338
281	0.726742
282	0.71545
283	0.70703
284	0.662357
285	0.635255
286	0.635255
287	0.614245
288	0.60029
289	0.582577
290	0.596855
291	0.581737
292	0.568947
293	0.555374
294	0.56196
295	0.552186
296	0.533819
297	0.543105
298	0.525639
299	0.511669
300	0.504081
301	0.476243
302	0.470153
303	0.466286
304	0.486281
305	0.492371
306	0.49921
307	0.514323
308	0.531284
309	0.546732
310	0.581221
311	0.556716
312	0.570903
313	0.590339
314	0.589731
315	0.590852
316	0.581475
317	0.604095
318	0.617835
319	0.630861
320	0.644355
321	0.663186
322	0.651969
323	0.649184
