0	0.852072	3.98942
1	0.893887	3.01329e-005
2	0.921697	1.47454e-005
3	0.934527	9.92119e-005
4	0.927367	0.00012907
5	0.923652	0.000116167
6	0.962727	0.000100917
7	0.936204	0.000101941
8	0.924014	0.000185423
9	0.935336	0.000194732
10	0.934434	0.000207065
11	0.905648	0.000106096
12	0.961394	0.000109358
13	0.944559	0.000262182
14	0.923122	0.000147282
15	0.930996	0.000190743
16	0.939969	0.000309733
17	0.904714	0.00018585
18	0.934434	0.000143057
19	0.927661	0.000100725
20	0.927661	0.000165143
21	0.907046	0.000189569
22	0.907046	0.000156421
23	0.907046	0.000199462
24	0.902549	0.00015819
25	0.923538	0.000308493
26	0.907046	0.000155831
27	0.923538	0.000518258
28	0.944528	0.000381551
29	0.907046	0.000286677
30	0.886432	0.000216521
31	0.902549	0.000587974
32	0.902549	0.000672913
33	0.886432	0.000311433
34	0.886432	0.000223086
35	0.907046	0.000626777
36	0.907046	0.00031535
37	0.890555	0.00052422
38	0.855564	0.000508778
39	0.855564	0.000538083
40	0.83736	0.000481745
41	0.821854	0.000382946
42	0.821854	0.000279558
43	0.802741	0.000273998
44	0.783628	0.000318877
45	0.817887	0.000249352
46	0.817887	0.000335172
47	0.817887	0.00049572
48	0.817887	0.000347181
49	0.783628	0.000106027
50	0.783628	0.000142855
51	0.783628	0.000252123
52	0.802741	0.000670249
53	0.802741	0.000271807
54	0.821854	0.000307351
55	0.821854	0.000126439
56	0.821854	0.000342995
57	0.83736	0.000310774
58	0.821854	0.000311284
59	0.806347	0.000241157
60	0.787595	0.000302578
61	0.787595	0.000473331
62	0.756356	0.000289277
63	0.738347	0.000234577
64	0.739272	0.000200698
65	0.739272	0.000145782
66	0.721241	0.000122445
67	0.706816	0.000102838
68	0.689145	0.000104864
69	0.689145	0.000119666
70	0.671475	0.000145757
71	0.616667	7.49461e-005
72	0.616667	8.57265e-005
73	0.616667	4.17069e-005
74	0.586957	7.86479e-005
75	0.603261	4.87116e-005
76	0.603261	7.88811e-005
77	0.619565	7.35963e-005
78	0.605797	9.35143e-005
79	0.633333	9.09054e-005
80	0.633333	9.06941e-005
81	0.633333	2.51675e-005
82	0.644068	1.94624e-005
83	0.641055	1.33849e-005
84	0.623729	1.84804e-005
85	0.655172	1.66622e-005
86	0.672414	1.89887e-005
87	0.666667	2.37477e-005
88	0.663548	4.5949e-005
89	0.681481	2.14384e-005
90	0.696429	2.19021e-005
91	0.693651	2.14901e-005
92	0.693651	1.75519e-005
93	0.706263	2.65836e-005
94	0.687677	2.83813e-005
95	0.687677	5.28786e-005
96	0.685185	5.84177e-005
97	0.715638	8.68137e-005
98	0.734979	7.72959e-005
99	0.748847	8.85412e-005
100	0.748847	7.62304e-005
101	0.732914	9.99697e-005
102	0.732914	0.000146025
103	0.733333	4.82379e-005
104	0.766667	4.23701e-005
105	0.783333	6.17375e-005
106	0.763248	9.28385e-005
107	0.774955	0.000136659
108	0.791444	6.66624e-005
109	0.851604	8.13309e-005
110	0.834225	7.39621e-005
111	0.855615	0.000182098
112	0.855615	0.000149449
113	0.877005	0.000151306
114	0.877005	0.000578716
115	0.895276	0.000165664
116	0.834225	0.000106113
117	0.812834	0.00017254
118	0.791444	0.000202546
119	0.791444	0.000139147
120	0.829768	5.24321e-005
121	0.791444	0.000103429
122	0.812834	0.000204172
123	0.791444	0.000242877
124	0.758467	0.00014132
125	0.741979	0.000332491
126	0.72549	0.000237531
127	0.703636	0.000325995
128	0.703636	0.000270266
129	0.668182	0.000756035
130	0.707111	0.000665064
131	0.74	0.000313621
132	0.688	0.000234455
133	0.688	0.000727717
134	0.7	0.000552834
135	0.664889	0.000271146
136	0.684444	0.000332914
137	0.649778	0.00071094
138	0.645333	0.000518413
139	0.638549	0.000412551
140	0.624036	0.000499428
141	0.598639	0.00048036
142	0.585034	0.000674418
143	0.578685	0.00048043
144	0.552381	0.000216511
145	0.57764	0.000367965
146	0.570652	0.000216511
147	0.538496	4.56154e-005
148	0.525362	2.02899e-005
149	0.481884	4.49688e-005
150	0.435688	1.86551e-005
151	0.464464	2.85702e-005
152	0.481666	1.87151e-005
153	0.481666	1.59954e-005
154	0.516071	1.67863e-005
155	0.511996	1.76839e-005
156	0.647549	1.36274e-005
157	0.724638	5.51785e-005
158	0.761322	9.22177e-005
159	0.779891	6.55478e-005
160	0.76087	5.95246e-005
161	0.797101	9.91321e-005
162	0.778986	0.000148558
163	0.778986	0.000145067
164	0.779891	0.00021441
165	0.778986	0.000329802
166	0.778986	0.000299993
167	0.778986	0.00027059
168	0.778986	0.000318319
169	0.76087	0.000189101
170	0.76087	0.000490313
171	0.741848	0.00015142
172	0.741848	0.000222393
173	0.724185	0.000163603
174	0.741848	0.000184442
175	0.738205	0.000219035
176	0.755782	0.00033631
177	0.755782	0.000336724
178	0.8125	9.54622e-005
179	0.791667	0.000208856
180	0.791667	9.43358e-005
181	0.791667	0.000248892
182	0.810761	0.000299209
183	0.793135	0.000373952
184	0.793135	0.000319589
185	0.77551	0.000391214
186	0.810761	0.000246617
187	0.810761	0.000559764
188	0.793135	0.000555937
189	0.738322	0.000475438
190	0.738322	0.000369059
191	0.685714	0.000282173
192	0.721542	0.00055202
193	0.755102	0.000650867
194	0.737941	0.000716174
195	0.723182	0.000894569
196	0.723182	0.000338866
197	0.756818	0.000311193
198	0.758467	0.000598261
199	0.745098	0.0002532
200	0.762032	0.000396598
201	0.784091	0.000451397
202	0.784091	0.000384575
203	0.784091	0.000421292
204	0.765866	0.000511115
205	0.732914	0.00107261
206	0.754321	0.00113217
207	0.754321	0.000815378
208	0.754321	0.000967175
209	0.724848	0.000681089
210	0.690909	0.00104348
211	0.677576	0.00111187
212	0.661818	0.00168167
213	0.64585	0.00110353
214	0.643478	0.0016919
215	0.658103	0.00106972
216	0.631988	0.000649308
217	0.628882	0.000594108
218	0.614907	0.00146791
219	0.607143	0.00120051
220	0.576475	0.000799296
221	0.526316	0.000719738
222	0.526316	0.000614317
223	0.470325	0.00067316
224	0.465845	0.000584995
225	0.412094	0.000219568
226	0.385965	0.000154299
227	0.315789	6.48904e-005
228	0.330154	8.72407e-005
229	0.316948	9.39575e-005
230	0.264123	6.98202e-005
231	0.246408	4.85328e-005
232	0.246408	1.22266e-005
233	0.323276	5.57637e-006
234	0.685345	1.56342e-006
235	0.780532	3.82309e-006
236	0.762712	6.70918e-005
237	0.800847	1.66246e-005
238	0.78178	8.77891e-006
239	0.78178	2.70262e-005
240	0.800847	4.96922e-006
241	0.786017	5.99915e-006
242	0.821181	4.26551e-006
243	0.855556	1.56449e-005
244	0.838095	1.43933e-005
245	0.890625	3.35365e-005
246	0.851042	2.14456e-005
247	0.851042	3.11221e-005
248	0.855556	2.07711e-005
249	0.876025	2.81103e-005
250	0.839077	2.04178e-005
251	0.848779	4.71172e-005
252	0.848779	5.54096e-005
253	0.82904	4.08661e-005
254	0.846311	2.9374e-005
255	0.818548	6.22635e-006
256	0.852487	1.31865e-005
257	0.852487	1.2153e-005
258	0.835964	1.22995e-005
259	0.832661	1.12534e-005
260	0.832661	1.61409e-005
261	0.818548	1.24898e-005
262	0.80199	2.53725e-005
263	0.80199	1.90468e-005
264	0.81606	1.70269e-005
265	0.771505	3.41918e-005
266	0.771505	2.77199e-005
267	0.745701	5.00113e-005
268	0.732143	2.14711e-005
269	0.745701	8.2211e-006
270	0.745701	8.96096e-006
271	0.714286	6.04333e-006
272	0.714286	6.54789e-006
273	0.733874	6.86592e-006
274	0.705026	8.00021e-006
275	0.762097	4.54768e-006
276	0.733871	1.09206e-005
277	0.733871	8.95851e-006
278	0.765793	3.98866e-006
279	0.780194	3.52717e-006
280	0.762462	6.47702e-006
281	0.776848	1.08703e-005
282	0.776848	4.02651e-006
283	0.776848	9.38628e-006
284	0.794915	1.01587e-005
285	0.794915	1.17075e-005
286	0.809635	5.66306e-006
287	0.824356	9.17981e-006
288	0.82623	8.22087e-006
289	0.829508	9.87223e-006
290	0.82623	2.10674e-005
291	0.859672	1.14263e-005
292	0.840984	1.58684e-005
293	0.859672	2.01775e-005
294	0.859672	1.30355e-005
295	0.84459	1.72436e-005
296	0.862951	3.18668e-005
297	0.858667	2.83423e-005
298	0.874	7.93746e-005
299	0.874	5.20703e-005
300	0.858667	6.16382e-005
301	0.851946	4.61105e-005
302	0.856071	3.40533e-005
303	0.830572	4.76458e-005
304	0.843542	8.39151e-005
305	0.868947	8.66435e-005
306	0.883977	7.1248e-005
307	0.896	0.000114748
308	0.843333	0.000227571
309	0.828	4.33399e-005
310	0.825	5.22723e-005
311	0.861667	4.97076e-005
312	0.812667	4.0156e-005
313	0.825	5.81505e-005
314	0.795	3.1699e-005
315	0.826531	3.75967e-005
316	0.84054	7.76004e-005
317	0.824974	2.57478e-005
318	0.803182	5.60292e-005
319	0.788309	0.00016754
320	0.755448	0.00012904
321	0.709097	5.96103e-005
322	0.723279	9.30832e-005
323	0.723279	7.95589e-005
324	0.753695	5.00245e-005
325	0.75431	5.57952e-005
326	0.784483	9.4493e-005
327	0.765805	0.000121817
328	0.75431	0.000147857
329	0.765805	0.000144724
330	0.784483	9.26491e-005
331	0.780532	8.26645e-005
332	0.797139	5.39404e-005
333	0.767058	9.66979e-005
334	0.797139	0.000112326
335	0.797139	0.000140479
336	0.7991	0.000145022
337	0.81312	0.000165075
338	0.793288	0.000143321
339	0.831189	0.000272122
340	0.815205	0.000552965
341	0.815205	0.000131674
342	0.815205	0.000153813
343	0.831189	0.000295872
344	0.815205	0.000126629
345	0.851462	0.000214952
346	0.81312	7.98416e-005
347	0.81312	0.000141857
348	0.81312	0.000331777
349	0.780515	0.00042774
350	0.764254	0.000360065
351	0.77924	0.000369124
352	0.764254	0.000417572
353	0.764254	0.000432244
354	0.745614	0.000189292
355	0.698174	0.000335738
356	0.724854	0.000432962
357	0.710641	0.000417504
358	0.710641	0.00022522
359	0.714286	0.000151132
360	0.714286	0.000283509
361	0.7	9.88478e-005
362	0.712727	0.000108564
363	0.694909	0.000136564
364	0.677091	0.000165967
365	0.709091	0.000112538
366	0.69462	0.000152654
367	0.69462	0.000142983
368	0.69462	0.000153122
369	0.676809	0.000157725
370	0.674981	8.68009e-005
371	0.643235	0.000139882
372	0.678005	0.00011007
373	0.674981	3.84177e-005
374	0.62585	7.9074e-005
375	0.647407	0.000271122
376	0.647407	9.70888e-005
377	0.662264	9.37816e-005
378	0.690797	8.72567e-005
379	0.673084	0.000170886
380	0.673084	0.000140335
381	0.705814	0.000132675
382	0.720832	0.000257756
383	0.705814	0.000124948
384	0.723912	0.000235355
385	0.724528	0.000100022
386	0.739623	2.39929e-005
387	0.706415	2.01428e-005
388	0.758113	6.86755e-005
389	0.739623	6.09241e-005
390	0.758113	0.000163132
391	0.754717	0.000393305
392	0.773585	0.000253301
393	0.754717	0.000502195
394	0.789057	0.000245539
395	0.78963	0.000345726
396	0.78963	0.000488392
397	0.77037	0.000396565
398	0.777778	0.000423625
399	0.777778	0.000202986
400	0.744372	0.000407995
401	0.732026	0.000247974
402	0.747277	0.000204997
403	0.765069	0.00057314
404	0.765069	0.000328459
405	0.749455	0.000642868
406	0.765069	0.000512941
407	0.780683	0.000585684
408	0.796296	0.000583244
409	0.762527	0.000500661
410	0.777778	0.000272601
411	0.736383	0.000273257
412	0.774147	7.80957e-005
413	0.784314	0.00015155
414	0.774147	0.000160492
415	0.787413	0.000527551
416	0.791903	0.00104169
417	0.795041	0.000685693
418	0.844762	0.000465163
419	0.867807	0.00044575
420	0.844699	0.000986842
421	0.835191	0.000113755
422	0.831799	0.000138913
423	0.805364	0.000439388
424	0.797679	0.000415781
425	0.778895	0.000384576
426	0.764669	0.000398303
427	0.765772	0.000489603
428	0.76436	0.00065889
429	0.797848	0.000467793
430	0.841733	0.000690628
431	0.843919	0.000788094
432	0.82345	0.000681946
433	0.818572	0.000380294
434	0.82845	0.000532378
435	0.804656	0.000244722
436	0.838057	0.000264714
437	0.822537	0.000518492
438	0.854489	0.000566376
439	0.855308	0.000246095
440	0.839757	0.000492124
441	0.839757	0.000397438
442	0.839757	0.000300178
443	0.839757	0.000340823
444	0.884483	0.000358753
445	0.869492	0.000460786
446	0.87322	0.000399456
447	0.854237	0.000668523
448	0.888814	0.000341907
449	0.888814	0.000304888
450	0.869492	0.00022316
451	0.838983	0.000359061
452	0.854237	0.000235701
453	0.84	0.000198863
454	0.874	0.000322561
455	0.874	0.000408804
456	0.874	0.000293604
457	0.911224	0.000476525
458	0.927735	0.000505495
459	0.907996	0.000466888
460	0.927735	0.00061925
461	0.923386	0.0005423
462	0.938776	0.000743678
463	0.918367	0.000339011
464	0.903555	0.00024836
465	0.923634	0.000298223
466	0.903555	0.000276725
467	0.874636	0.00027016
468	0.889213	0.000616871
469	0.889213	0.000469111
470	0.889213	0.000298706
471	0.855199	0.000390429
472	0.889213	0.000486841
473	0.827806	0.000627787
474	0.813776	0.000496764
475	0.830729	0.000526676
476	0.797852	0.00069191
477	0.816406	0.000517607
478	0.802083	0.000532497
479	0.789744	0.000626181
480	0.789744	0.000735826
481	0.789744	0.000338438
482	0.793269	0.000619862
483	0.775641	0.000698237
484	0.75	0.000445381
485	0.767045	0.000633037
486	0.75	0.000650637
487	0.767045	0.000959644
488	0.767045	0.000512283
489	0.722015	0.000530658
490	0.722015	0.000528098
491	0.722015	0.00106759
492	0.713079	0.000853033
493	0.713079	0.000449136
494	0.713079	0.000641976
495	0.726533	0.000378697
496	0.716004	0.000479855
497	0.702744	0.000165556
498	0.716004	0.000263824
499	0.701087	0.000298518
500	0.691071	0.000211218
