0.661991	629	0.661991	0	
0.665012	629	0.665012	0	
0.662956	629	0.662956	0	
0.654705	629	0.654705	0	
0.664273	629	0.664273	0	
0.663107	629	0.663107	0	
0.657181	629	0.657181	0	
0.666118	629	0.666118	0	
0.661218	629	0.661218	0	
0.651945	629	0.651945	0	
0.666975	629	0.666975	0	
0.659649	629	0.659649	0	
0.678901	629	0.678901	0	
0.659801	629	0.659801	0	
0.670088	629	0.670088	0	
0.664119	629	0.664119	0	
0.662679	629	0.662679	0	
0.663634	629	0.663634	0	
0.669923	629	0.669923	0	
0.669357	629	0.669357	0	
